seg1_senti,seg2_senti,cosine_miniLM,jaccard_sim,seg1_dependency_distance_mean,seg2_dependency_distance_mean,seg1_prop_adjacent_dependency_relation_mean,seg2_prop_adjacent_dependency_relation_mean,seg1_passed_quality_check,seg2_passed_quality_check,seg1_n_stop_words,seg2_n_stop_words,seg1_doc_length,seg2_doc_length,seg1_oov_ratio,seg2_oov_ratio,seg1_pos_prop_ADJ,seg2_pos_prop_ADJ,seg1_pos_prop_ADP,seg2_pos_prop_ADP,seg1_pos_prop_ADV,seg2_pos_prop_ADV,seg1_pos_prop_AUX,seg2_pos_prop_AUX,seg1_pos_prop_CCONJ,seg2_pos_prop_CCONJ,seg1_pos_prop_DET,seg2_pos_prop_DET,seg1_pos_prop_INTJ,seg2_pos_prop_INTJ,seg1_pos_prop_NOUN,seg2_pos_prop_NOUN,seg1_pos_prop_NUM,seg2_pos_prop_NUM,seg1_pos_prop_PART,seg2_pos_prop_PART,seg1_pos_prop_PRON,seg2_pos_prop_PRON,seg1_pos_prop_PROPN,seg2_pos_prop_PROPN,seg1_pos_prop_PUNCT,seg2_pos_prop_PUNCT,seg1_pos_prop_SCONJ,seg2_pos_prop_SCONJ,seg1_pos_prop_SYM,seg2_pos_prop_SYM,seg1_pos_prop_VERB,seg2_pos_prop_VERB,seg1_n_tokens,seg2_n_tokens,seg1_token_length_median,seg2_token_length_median,seg1_sentence_length_median,seg2_sentence_length_median,seg1_n_unique_tokens,seg2_n_unique_tokens,seg1_n_characters,seg2_n_characters,seg1_n_sentences,seg2_n_sentences,seg1_flesch_reading_ease,seg2_flesch_reading_ease,seg1_flesch_kincaid_grade,seg2_flesch_kincaid_grade,seg1_gunning_fog,seg2_gunning_fog,seg1_automated_readability_index,seg2_automated_readability_index,seg1_coleman_liau_index,seg2_coleman_liau_index,seg1_lix,seg2_lix,seg1_rix,seg2_rix,joint_first_order_coherence,feature
1.0,0.12606822641482476,0.06279820244352757,0.11622534816796579,-0.16769190136511758,0.04969672845273469,0.017588899140496893,-0.15216784855834917,0.024411591781715643,0.03295255151104461,-0.1162281025851304,0.052837654274971925,-0.12152328278755713,0.05329456424015428,0.18470626504294876,-0.11299196566185955,-0.15231400080197227,-0.136319120612254,0.17423925804652024,-0.09863746270752938,-0.0637083316869797,-0.17091610588734882,-0.1806056939039646,0.030621240757500025,0.022537523164061258,-0.09824257047356429,0.1984883789279447,0.13011648513267243,0.20962899822994313,0.04598672715981456,-0.07536503827683003,0.045580637399836615,-0.12442911855773568,0.027688873611186143,0.08406783376547118,0.12079157072582031,-0.07780004048831911,-0.08418443909133311,0.09588493263506809,-0.10642655116291863,-0.12890479541764976,0.10013875599167905,-0.061196695093951245,0.04329864043415532,-0.0843239973097886,,0.1306184848156742,0.12422059884842108,-0.10797931787591805,0.05290758748953344,0.012852592795506183,-0.0835155275291949,-0.018636592928418676,0.005488604451940007,-0.11787363799155595,0.03373150374006748,-0.11627455033330798,0.044848978710389474,-0.12865651686082624,0.0765228331316438,0.177518364227209,0.11949457237592773,-0.12287209477489211,-0.07403097353965789,-0.17306998960683195,-0.1079794492331399,-0.07710123192829547,-0.10378716906431103,-0.09330967771577138,-0.19872097906095068,-0.06014431738317755,-0.059067832803683704,-0.062161955145984764,0.015049520110369858,-0.2378972502962152,seg1_senti
0.12606822641482476,1.0,-0.2849848059534529,-0.031539944685849135,0.12406986538066517,-0.2355957525720483,0.04054250294025432,0.07428512477995844,-0.02095648711539766,-0.30099068913044624,0.02222603930375795,-0.33947821509763204,0.010090180111205275,-0.3199200725947869,0.02185730547027365,0.31418249524384867,-0.1267831825709662,-0.20268057533287015,-0.025147548690378208,-0.06379964764325163,0.07126018354699579,-0.05600258046416147,-0.03803857377196951,-0.3833719800092978,0.15848063860374878,0.04503716990121933,-0.04765108946084658,-0.12803408315925416,-0.07701291110511231,0.11043082898579436,-0.1717142782681773,-0.1838986285098659,0.10898585333209189,0.003948223587315369,0.18643071960988236,-0.041854098277801934,0.07624256080091293,0.03734432343672686,-0.11860934532736156,0.23953597141222915,0.08571256517784379,0.32625690711135225,-0.11616474585260272,-0.25215377764427266,0.0829184989234173,,0.12921585338391922,0.35138832330791797,0.008886790778505765,-0.323486279191812,-0.03604275293644372,0.11501092655705913,0.14292556878174906,-0.20171346348182376,0.031925991029659484,-0.3216306700677698,0.0031405978599435003,-0.3027456837552955,-0.02256107284345975,-0.23362240111333918,-0.013798378391422164,0.019463925380130687,0.09298587755339051,-0.13185828121428692,0.08562264039458248,0.03828422613406646,0.11035849341817962,-0.05792176660031355,0.002497134764057668,-0.04666026780554952,0.052850227373647814,-0.0785299327420041,0.09279276636602439,-0.15940915848716475,-0.08689892060846666,seg2_senti
0.06279820244352757,-0.2849848059534529,1.0,0.6943927195295567,-0.03433492415984369,0.4784476848467617,-0.05931927408352918,-0.2987524513725104,-0.001924142721522193,0.4508882381206918,0.010600641138059315,0.36972278030161093,0.018744054661046453,0.3832201013508123,0.06096976276646656,-0.5557090314416675,-0.17598608409248792,0.13640022908549393,0.027717948464657277,0.018514239552387464,-0.19486221125106293,-0.040586388045373394,-0.045482687451813594,0.34501954123694123,-0.23021460298177576,0.05872329831269602,0.12100822172552601,0.24598031309319482,0.09093387175204212,-0.25303831995807,0.07638608274991365,0.4494914132053352,-0.05249504861674843,-0.03347507263908361,0.007223566143943608,0.19163844457041815,-0.00027889239480379603,-0.292131815319878,0.24310056374376102,-0.45326800392567623,0.03520753466932597,-0.38579478295031844,0.09560974230880057,0.2929914257240133,-0.12479836105047895,,0.08639199216260156,-0.08089577359870292,0.01802098425108768,0.3863900216492181,0.004768358411991977,0.03837979974789254,-0.044070093683519135,0.38585148320783963,0.00045043777698839787,0.4086053813332156,0.01953278906115131,0.3746341062455192,0.0104598706922441,0.1145037322939624,-0.004661221713982382,-0.20550704785924256,-0.018730075022921493,0.361774605829787,-0.029941087797105834,0.13474098698499873,-0.01657771712581262,0.252718643979383,0.024027330780571506,0.24171494198834648,0.04492381067265589,0.27413984675893,-0.011947356295704061,0.32659788312794535,0.29295728970445195,cosine_miniLM
0.11622534816796579,-0.031539944685849135,0.6943927195295567,1.0,0.076385756573723,0.24968361426618924,-0.11012594534821028,-0.2574102156786901,0.026107099164603225,0.23910185676441356,-0.14464828938343255,0.1126814586956504,-0.13732255202509477,0.1378603683460914,-0.07486994492306358,-0.3060637389323418,-0.10806644110201283,-0.004344957427449828,-0.10653943794635234,0.0033912797276454175,-0.04311866603458789,-0.10233875055586046,-0.07325340925244542,0.21544301034090813,-0.14414985277762465,-0.017923510820202607,-0.06435646900549147,0.12452890217160532,0.14871387372022143,-0.08412851201411974,-0.08399721859252365,0.1961878815922534,-0.08515546971266984,0.001637147079542757,0.1462046871244451,0.12093192823547227,0.07849439914769749,-0.15633953611249377,0.13982042602427702,-0.23702988902654976,0.07721181981260627,-0.12667977299100863,6.403488022215762e-05,0.07499640826269252,-0.029147518205963983,,0.23228995048925294,0.05206027648428522,-0.13855301222438243,0.1337992867057313,0.10340232833837255,0.09395096705473792,0.044270089228602566,0.16867733902688414,-0.15485423532809786,0.15638407003020618,-0.1364990952058913,0.13117863509100564,-0.20158797649189092,-0.014547518290861632,0.0232804640864731,-0.05137332996095158,0.010673999950575764,0.12948932705551364,0.002350899342472374,0.045212936397068464,0.059497268320855994,0.09611401440057997,0.0694120975488205,0.13568565526795404,0.07137659798748745,0.0996231309147659,0.053896536312305655,0.12354477406021896,0.27543436191973536,jaccard_sim
-0.16769190136511758,0.12406986538066517,-0.03433492415984369,0.076385756573723,1.0,0.006722859209901164,-0.02760630821356252,0.11403564286938929,0.1782683090606015,-0.027441143770025593,0.25961831584114226,-0.019028643037782855,0.24927524539696053,0.0030513385642246195,-0.18728838751128254,0.10173760003135889,-0.07356061644007342,-0.08127507125174932,0.04540285198937432,0.10277173012930843,0.03789590912534037,-0.09160778364327339,0.10541939289909279,-0.12652423465409612,0.21022474636649086,0.10616918321688504,-0.22527821162361503,0.009957911173049859,-0.09053456766220214,0.04896080891470958,-0.07331196834612938,-0.0887102883015321,-0.05911970389295454,0.09254293356123824,-0.09979645464812777,-0.017765436568593983,0.02598316936541758,0.030714252118992875,0.07507085558496414,0.03698713911686637,-0.07392411415024079,-0.004409794807775807,0.24070812823579313,-0.04695386781627456,-0.01960167283206741,,0.08215880096597773,0.12930046777378926,0.24251156907691335,0.0032767298421640862,0.04575642735049192,-0.06306640735407301,0.8011926550011287,0.010071239047318771,0.3036979629883177,0.034219010564345835,0.24480548272082825,0.009490148234253877,-0.017764111401271303,-0.01747572509693397,-0.46327729892643676,0.14432844879917633,0.7458729294618753,-0.09361380905320199,0.6380543628845086,-0.044626247230070394,0.7816584361771646,-0.03796147661937647,0.3352481793624965,-0.04292882780408199,0.5776628878218295,-0.1323328169610055,0.6915769031719537,0.00658322360490746,0.29180825137485594,seg1_dependency_distance_mean
0.04969672845273469,-0.2355957525720483,0.4784476848467617,0.24968361426618924,0.006722859209901164,1.0,-0.18931048044475282,-0.2920365796584172,0.03907197242935481,0.5722028975367571,0.05340014647188503,0.547781600384073,0.06299768140008147,0.5605498254007518,0.2453188516571349,-0.42309879601875167,-0.04430012510927911,0.25488829761817483,0.08544109561784018,-0.058831216876216876,-0.13377352070456516,0.11084039206605395,-0.28030966228335896,0.30206392241404534,-0.2198951755795023,0.3140795899302107,0.05585917089006644,0.24606052268798176,0.04198406213583247,-0.289804937295872,0.1360279921919149,0.3399810976859683,-0.0920126175830126,0.026132983353034253,0.11078303473963724,0.20826039028559304,-0.09229890605718216,-0.2806793754131977,0.14391945037320344,-0.31738304555875374,0.01215965656842932,-0.5490791530969849,0.024480465407080564,0.4294061866810698,-0.158131424942049,,0.1722432886667285,-0.17293715165607268,0.06430904394702598,0.5715268244000068,0.06349160732522093,-0.011388247944980218,0.06760595741906013,0.8088195113511855,0.07554456753160728,0.6377760247071642,0.0641728858007961,0.5662116022204191,0.04753947474483049,-0.05445340329504369,-0.02291854989043693,-0.2447274019325666,0.05861985711846667,0.6255454231863252,0.02315682687593258,0.393797013583253,0.09355526804405558,0.6270913624360791,0.1014877248815,0.3942807154623414,0.13911667497326727,0.47657431316266663,0.12661678173433424,0.6453438638700799,0.1394801118202432,seg2_dependency_distance_mean
0.017588899140496893,0.04054250294025432,-0.05931927408352918,-0.11012594534821028,-0.02760630821356252,-0.18931048044475282,1.0,-0.08437837944572793,-0.10490182370002668,-0.016347164889239894,0.027133911591213134,-0.11915416724799686,0.016369470336744463,-0.10324543084673345,-0.24906580288974928,-0.013619442519957154,0.12143839063078965,-0.050781733138105106,0.4322779475494587,-0.059439657688567765,0.09092867088023089,-0.01298160862274168,0.04353919018639004,-0.01662407925650988,-0.08336635494959103,-0.08305180827131595,-0.00169065775073785,0.014181782362474688,-0.144625691176771,0.14638722774543927,0.10964101971403727,-0.058379048473443974,0.054322015135533294,0.04224926418605398,-0.3206900227332725,0.057211644438238715,0.03888327999977274,0.02901900919154275,0.11424972979960743,0.0015405929401385904,0.049460786517769535,0.13421329550372565,-0.21057713631132952,-0.14792067042064427,-0.03576204447516387,,-0.3445090844156757,-0.04607513813778653,0.01778778514486855,-0.1203498019343865,-0.18574297978499085,-0.14144697647488885,0.012852847530447268,-0.25051832838488053,0.02956932566669199,-0.1307449800546862,0.014348054676492143,-0.10346834646124241,-0.026726228264463255,0.10554898970864561,0.06726797047531051,0.08275997126409024,-0.03129191349209599,-0.1977664153446858,-0.001493264386673376,-0.15689985735105974,-0.03974868874458584,-0.2516306905161502,-0.09957186834050732,-0.12550011796022717,-0.0508840131084233,-0.15355534340566773,-0.02847422593808933,-0.10560552729784778,0.2855214151121338,seg1_prop_adjacent_dependency_relation_mean
-0.15216784855834917,0.07428512477995844,-0.2987524513725104,-0.2574102156786901,0.11403564286938929,-0.2920365796584172,-0.08437837944572793,1.0,0.1836625840937816,-0.2930947828538615,-0.06716329485796765,-0.15932733086256826,-0.07045383015821308,-0.1739178950545976,-0.10561342487424275,0.18571833492101,0.019881738906558272,0.09454317838681134,-0.1400319926570845,0.3504359766608478,0.053270181166885956,-0.16798708744340435,0.0232365967366304,-0.22044627027576175,0.16511155132486832,-0.025206690157828268,-0.09124289368175016,-0.09441493132716058,-0.13909311630121354,-0.01967146778062157,-0.14786809719398383,-0.1212277476060667,0.08876159373946765,-0.06746902716543542,0.12754160272823456,-0.26311144352979005,0.0004906376683828823,0.22870049678554522,-0.20984073863863625,0.21105712786217407,-0.027195798514945066,0.06725953822530781,0.17549361548392187,-0.27178048688322787,0.0500210732967927,,0.11785090029967747,0.010179708790554097,-0.08077382858635729,-0.16296738779624534,-0.03656019440743712,-0.04674002045427031,0.02766150520286806,-0.057662697990380866,-0.06400870420378864,-0.16548280896796888,-0.07262978802613146,-0.1535826975359299,-0.045120933775184925,-0.1959692900253157,-0.02959351670820848,-0.018840912032150683,0.03235571046824722,-0.020969039688130357,0.0272745703843222,0.08780620264390311,0.027014680359328237,-0.04784763154466467,0.045880505119099205,-0.10209058867034959,0.021989537970176484,-0.06681475517740022,0.07000715075971818,-0.017007629123335574,-0.03714002415926924,seg2_prop_adjacent_dependency_relation_mean
0.024411591781715643,-0.02095648711539766,-0.001924142721522193,0.026107099164603225,0.1782683090606015,0.03907197242935481,-0.10490182370002668,0.1836625840937816,1.0,0.08216618978461475,0.08836023176914619,0.1055973922499778,0.08927618679173986,0.10887666439456639,0.07286592877506597,0.04819365569146167,-0.09788427151507541,-0.06468734337543383,-0.13917852538053457,0.2780502464286777,0.01627355199751114,-0.12659829219220178,-0.17351154322887236,-0.169771937850386,0.134339763711748,0.07150827352546323,0.16102328749268086,-0.0017787193099821437,0.06864374321521255,0.02214977494614479,0.030041201352784777,0.024302566082991764,0.032848895899665005,-0.3381856852173982,0.040749707871446716,-0.028228326501673895,-0.12418409231871096,0.03843877620587561,0.06476874411153186,0.04673164400686198,-0.16340425627839955,-0.09759218925862881,0.15917337450893324,-0.010367433025256393,0.019114484997483847,,0.2072615610378085,0.052470413493892185,0.08949097728151593,0.11307725828377597,0.1281902044527232,-0.20824344004518397,0.06557283096713998,0.08406911001233501,0.1024888650498655,0.15110710435182653,0.08669461078167624,0.11148218421749109,0.10388933411397053,0.0592160797923636,0.004629803087759557,0.2079466463901273,0.03849054897744412,-0.0978024171106944,0.03200520149672317,-0.07587839731069099,0.05710741566935331,-0.053618293792542814,0.13522633949834795,-0.09653979894423778,0.00946831864458552,-0.16733421386036276,0.035850821809155366,0.03152143921598676,-0.05896709280253847,seg1_passed_quality_check
0.03295255151104461,-0.30099068913044624,0.4508882381206918,0.23910185676441356,-0.027441143770025593,0.5722028975367571,-0.016347164889239894,-0.2930947828538615,0.08216618978461475,1.0,-0.03339702843559877,0.4856092433268871,-0.025814927253537116,0.49306183492925,0.10931285427412438,-0.5430317493083346,0.07091344832587675,0.29189396313893284,0.07177604757801376,-0.010940823320230955,-0.22080868131946546,0.09957829007505542,-0.20703144539889398,0.3387900443962525,-0.21910630564296774,0.22846569856361493,0.09777685049645249,0.3724557489430089,-0.025892280448569706,-0.2254544983874315,0.06096768570090375,0.4215718167614753,-0.03174012256377974,0.07120889294493356,-0.012588834100081731,0.28144405636384073,0.011501814012474035,-0.3569343220462591,-0.014947718571631125,-0.45315259981472816,-0.13273982050207883,-0.5462331589568723,0.11376327251704223,0.20587161500936468,-0.16616571372508562,,0.1745099349853063,-0.2270800166192084,-0.015847800521037566,0.5004046400238378,0.051479552012851114,-0.15987688858843524,0.021863640048473996,0.4651148858441302,-0.011973300868255845,0.5598991511963908,-0.015735159591458554,0.4956459310680255,-0.048759471960684836,0.246197318316323,-0.019891569132107358,0.0073111838755812114,0.024519221690744875,0.25676635724520197,-0.023045172105519904,0.01897305893673659,0.04527798797854936,0.2413894548330262,0.0848152885679122,0.24010523901631162,0.09115852511654664,0.12638813571580296,0.0664046929060314,0.3057922601519128,0.1251926035617345,seg2_passed_quality_check
