seg1_senti,seg2_senti,cosine_miniLM,jaccard_sim,seg1_dependency_distance_mean,seg2_dependency_distance_mean,seg1_prop_adjacent_dependency_relation_mean,seg2_prop_adjacent_dependency_relation_mean,seg1_passed_quality_check,seg2_passed_quality_check,seg1_n_stop_words,seg2_n_stop_words,seg1_doc_length,seg2_doc_length,seg1_oov_ratio,seg2_oov_ratio,seg1_pos_prop_ADJ,seg2_pos_prop_ADJ,seg1_pos_prop_ADP,seg2_pos_prop_ADP,seg1_pos_prop_ADV,seg2_pos_prop_ADV,seg1_pos_prop_AUX,seg2_pos_prop_AUX,seg1_pos_prop_CCONJ,seg2_pos_prop_CCONJ,seg1_pos_prop_DET,seg2_pos_prop_DET,seg1_pos_prop_INTJ,seg2_pos_prop_INTJ,seg1_pos_prop_NOUN,seg2_pos_prop_NOUN,seg1_pos_prop_NUM,seg2_pos_prop_NUM,seg1_pos_prop_PART,seg2_pos_prop_PART,seg1_pos_prop_PRON,seg2_pos_prop_PRON,seg1_pos_prop_PROPN,seg2_pos_prop_PROPN,seg1_pos_prop_PUNCT,seg2_pos_prop_PUNCT,seg1_pos_prop_SCONJ,seg2_pos_prop_SCONJ,seg1_pos_prop_SYM,seg2_pos_prop_SYM,seg1_pos_prop_VERB,seg2_pos_prop_VERB,seg1_n_tokens,seg2_n_tokens,seg1_token_length_median,seg2_token_length_median,seg1_sentence_length_median,seg2_sentence_length_median,seg1_n_unique_tokens,seg2_n_unique_tokens,seg1_n_characters,seg2_n_characters,seg1_n_sentences,seg2_n_sentences,seg1_flesch_reading_ease,seg2_flesch_reading_ease,seg1_flesch_kincaid_grade,seg2_flesch_kincaid_grade,seg1_gunning_fog,seg2_gunning_fog,seg1_automated_readability_index,seg2_automated_readability_index,seg1_coleman_liau_index,seg2_coleman_liau_index,seg1_lix,seg2_lix,seg1_rix,seg2_rix,joint_first_order_coherence,feature
1.0,0.07171746173211524,-0.004120928680279727,0.004518569534228697,-0.054059404896420644,-0.008582872267763251,0.0226561281062338,-0.00303630863069041,-0.025621347856954718,-0.017159068571115724,-0.07161586433637995,-0.03025781520619398,-0.07284218512917952,-0.027722715718541926,0.02549833373989611,0.015912383376947635,0.03642890073396804,0.00817245617496541,0.018987014510388842,0.0008336333897743661,-0.021609821298026567,-0.008734892048162335,-0.07427381528859768,-0.021211154352346807,0.040461897273173716,0.011189085444388736,0.013159505755364101,-0.004299903943393091,-0.0049836280469202545,0.008053681805795547,0.017823810885821603,-0.01262649821450999,-0.018166609451455755,0.004634460937467261,-0.07637316201503402,-0.011376496550380607,-0.01744821118594106,-0.005965381140515032,0.08295892768821445,0.03467471192758303,-0.03258835539372375,0.006448631894274053,-0.02191817763604569,-0.008710376875279764,0.023212404455920252,0.014243998466273557,-0.05816468801993991,-0.014027122874821295,-0.0700336736741571,-0.03022095589713311,0.052046077773970224,0.009467276367260203,-0.05486069658002406,-0.017177078380918396,-0.07515762294710428,-0.03222049326709786,-0.06422869909600758,-0.024861456860208454,-0.04505587007261639,-0.02192705252045613,-0.05293377473935149,-0.006437013378623941,0.019103333562339165,-0.003712127139102562,0.0038942400429640128,-0.009080853787945336,0.02156249207810302,0.0024971499216991408,0.04673811081528097,0.013071554947343512,0.031937011037737946,-0.004247147185748775,-0.010564816188078663,-0.010711694784069772,-0.05146047352211772,seg1_senti
0.07171746173211524,1.0,-0.019375243865760457,-0.004841865530466947,-0.03807742397942214,-0.07248992639752995,0.0014136300335335927,0.022597338588454946,-0.024650642663415677,-0.0033147712676577707,-0.036678802428685715,-0.08473514892361439,-0.04268325853127293,-0.09125091718645001,0.0011140879942071944,-0.013468259887275189,0.013264500905206707,0.016173818981950135,-0.0028743070141845424,0.018783638726510534,-0.005659786020290938,-0.02372960820888238,-0.00012433786933482163,-0.05306222016945627,0.005399132886935841,0.06740590978110336,0.005665140885161936,0.025879240881024633,0.00794611323884607,0.0007055827497974261,-0.0009741649046064413,0.03466784646710566,0.005304606098662176,-0.01969534946950391,-0.015386008776467414,-0.07429005748810684,-0.014783907337191971,-0.0001617361565731316,0.02046573620847579,0.06368803644843979,-0.00547170265365087,-0.03847545253412576,-0.01352864694442555,-0.062884307358689,0.00034398246815104164,-0.027563896312181674,-0.016062974732798736,-0.009989694652721787,-0.04103007216911792,-0.08526768887277576,0.015938182263130176,0.03205042518237872,-0.03676060434678803,-0.06587492541373365,-0.04334449401997536,-0.09325521365791775,-0.04304186751144024,-0.08251263468661733,-0.019542916295296222,-0.05097914244072999,-0.0004706913969771945,0.0019751784568801567,-0.01622831228361311,-0.0324403508632787,-0.016007244629012728,-0.03158696736875685,-0.01524011555111983,-0.02932437808816993,-0.003212846046275259,0.002918378278007627,-0.009265882843909699,-0.009082848183413391,-0.026872324834010645,-0.0275400485349628,-0.032842625015838456,seg2_senti
-0.004120928680279727,-0.019375243865760457,1.0,0.5596487583507854,-0.011149533891134966,0.16391530807730767,-0.010011675267208345,-0.047244352898918034,-0.15322894117646624,-0.07535776986595262,-0.15100820547257654,0.0313360890156011,-0.0830334248050936,0.11467328954081653,0.11476949311009459,0.1847255391930301,0.05023853363606386,0.0068631636913771875,-0.09717550817622633,-0.06220125982897103,-0.10396191851270795,-0.042983146460982,0.10088911826223201,-0.025538926700647713,-0.0690828293186546,-0.02188134371951545,-0.08167763653538422,-0.09139725797729494,-0.020908201849911125,-0.009875677783117343,0.10833134753889792,0.07265871615385619,-0.11775504166470185,-0.061175662785484586,-0.03920962028180819,-0.016285129504963216,-0.13104885021191845,-0.06590582630141267,-0.003278607872199105,-0.04184103477092812,0.11459638597298977,0.1284909832315142,-0.0831444646188004,-0.03141756542660004,0.14404610359551828,0.23085918895437568,-0.002104268300331726,-0.019039642565603945,-0.11294944854952517,0.08081712891703927,0.1713548602965592,0.10730901358323398,-0.07658476784376617,0.07873412902383081,-0.11702928849929682,0.08911824750639961,-0.03959192301046617,0.15637467234910396,-0.10680246458639393,0.023646170984286237,-0.14418733551154161,-0.17209683405279794,0.08519747556746281,0.16659285820817085,0.06387068772082452,0.13996424414623226,0.12326685984659026,0.2087596559814388,0.17921155025384986,0.2175356662659965,0.0897031951914952,0.14866566244182133,0.031232773624631605,0.14363713449134277,0.17262665375041392,cosine_miniLM
0.004518569534228697,-0.004841865530466947,0.5596487583507854,1.0,0.15155968136080863,0.09431058287809387,-0.026318743650549585,-0.02362534255669368,-0.00922743961507136,-0.04026726266906537,0.061531518541370324,-0.0011025884618789923,0.10399187833380788,0.0228626174906193,0.09559240559190321,0.07579030775034094,-0.04849605500186754,-0.029018090221322006,-0.002725295946021041,-0.014582647942182158,-0.0684505640168956,-0.04775059163705642,0.013861153180555212,0.019840173910685117,-0.01612773821021199,-0.03135957756588402,0.045699163638623745,0.031162861912823126,-0.0120549270719604,-0.0065624922840633,-6.657536910576188e-05,0.013225840909811923,-0.03768754057470319,-0.03581752189519583,0.031952869333951195,0.024342005681519226,-0.03907678634104641,-0.05991896703982264,-0.026904070758961597,-0.013601029740569313,0.11768022561769105,0.08366721738582807,-0.01645004291044608,-0.026514667078404,0.14635773777945094,0.12664140381020808,-0.051660443644382346,-0.05249003412693153,0.07782067389798165,0.003728822659477462,-0.023619494000445773,0.0057680643043111855,0.09921516137324662,0.04320475199459923,0.07744079044799385,0.0008930816537362939,0.11689333679631797,0.03218453633554523,0.006694062535693182,-0.028846053740435265,-0.06270922881292332,-0.06376957786719704,0.0961299926821614,0.06781852402006837,0.06967494947243894,0.055663638899962155,0.11260673380813865,0.08098108026794,0.09002293749359236,0.0808684281642381,0.05039646317438,0.048899309853425096,0.09436152980004149,0.05077155069920866,0.2657272509977267,jaccard_sim
-0.054059404896420644,-0.03807742397942214,-0.011149533891134966,0.15155968136080863,1.0,0.11100637043795963,-0.27303991134683664,-0.0251272753277282,0.2838535272768073,0.013575068760284857,0.4540458567751638,0.07352671909267525,0.5818687968315666,0.10015912350866943,0.1917602274484373,0.036859989548563836,-0.09924378068108328,-0.03005454705000865,0.0694505368186284,0.01813653760353226,0.05930180293126898,-0.004087786819955154,-0.25924021908084016,-0.04360348675429873,0.15839465502045313,-0.007762466411376562,0.04020058918613171,0.013106095145425954,-0.03270685830740947,-0.008095337891743446,-0.12412937482777732,-0.02973025676696087,0.10670350985662282,0.040721151250373844,0.017138047849143363,-0.005245452263135549,0.08886022998854173,-0.01338005145733779,-0.08172810512385809,0.032263650758484475,0.18933652823942718,0.042023830453231784,0.22911940475137788,0.019624372204556602,0.28328001197786795,0.049021427014762115,-0.08726736469401375,-0.033887008819216295,0.533221772951134,0.09209719566229836,-0.16373277302683284,-0.01795790464532691,0.7486230910474042,0.11244763641190893,0.5639648263635475,0.09753401673598884,0.5903107561163089,0.10118033052875086,0.016219328495160654,0.018679662842941598,-0.18502975777380534,-0.036809651441784726,0.4860200327826318,0.08159130432376129,0.40125030566789355,0.07924359248971535,0.48202114783692873,0.08295132752201503,0.20806178020251961,0.032042227834874516,0.32900303664398556,0.06534123345739322,0.6060172512355557,0.09199542695978453,0.23769022917312457,seg1_dependency_distance_mean
-0.008582872267763251,-0.07248992639752995,0.16391530807730767,0.09431058287809387,0.11100637043795963,1.0,-0.012477763484354969,-0.3114136708360776,-0.0008755477454927861,-0.08533153244542993,0.02316676306882245,0.2762581031107463,0.07324600597177833,0.46268575328533257,0.06438426438803825,0.3370465343902588,0.006736572125449276,-0.111258527732277,0.0013971718577522228,-0.05694700006459055,-0.008994599660676249,-0.04610987160136497,-0.055694878380512916,-0.2059883841344995,-0.007139631814468773,0.07525459284888981,-0.012499875445932764,-0.07325797092681419,-0.007776149941424807,-0.026586954139356394,0.005605366187742673,-0.12601526739955524,-0.0007971542076636458,0.11181480360023334,-0.018237243438142984,-0.08221811187004126,-0.02883864899811273,-0.05341372605803418,0.01896489677224419,0.07360462712495987,0.058050720956719745,0.38114861575463005,-0.009443280087590492,0.11663013353994485,0.0801164158195752,0.43473988881107195,-0.022239508211652208,-0.17227564437941645,0.05554334075185869,0.38218926102865775,0.029468041836211618,-0.0027647277825598535,0.08625792937654034,0.6865031270990709,0.06083094639601506,0.413079024110898,0.09257054671431451,0.4826593571921428,-0.012228536406775715,-0.10975089079232547,-0.07953177459535837,-0.32736422165224494,0.10414787642482809,0.5728379699716072,0.08613378194326617,0.5105207317926701,0.11779818314062697,0.6049809069715034,0.09223810125797888,0.32333684410185126,0.08516066696856654,0.45526353035348854,0.10826095408033537,0.6051152326173593,0.09731242036152281,seg2_dependency_distance_mean
0.0226561281062338,0.0014136300335335927,-0.010011675267208345,-0.026318743650549585,-0.27303991134683664,-0.012477763484354969,1.0,0.03755147302151807,0.012818847536748482,0.0072261917217101065,-0.06314935956383723,-0.009989540314273598,-0.0963948612305038,-0.011090760071511002,-0.15129768130566532,-0.02142230722280102,0.030795407610808713,0.010317570466530429,0.4114730598140581,0.02460427125494958,-0.05046806631651523,0.0031580850442137764,-0.07166039917227804,-0.012393720535313364,-0.025324862602792535,0.006420916148252752,-0.023731175404488016,-0.009700980078807788,-0.0274267475825094,-7.862671656769574e-05,0.1927173389418552,0.02546289102634188,-0.021228638742407668,0.00612680175928818,-0.07820613174542743,-0.010443187492511235,-0.0825622492324287,-0.011345254703449952,-0.025447259078744844,-0.009322343075915498,-0.18364762410324412,-0.00822824903791946,-0.11354504236539677,-0.006022395859380764,-0.18433706831119592,-0.021374088225958376,-0.0624628592354663,-0.004581278663385654,-0.06523885767179126,-0.00827164292164732,-0.023138625095324085,0.013970304335080555,-0.02151712287316945,-0.001310239095552219,-0.07102565754339976,-0.007445670254398123,-0.09105647764114959,-0.008870815737670639,-0.0784568016026711,-0.00849559687471806,0.009615824698690285,-0.008130373496951188,-0.01774505533325951,0.005189738177158791,0.005620030738654971,0.008158755488519026,-0.08983467942956738,-0.00046696645581408523,-0.06860670837692716,0.000945110276890627,0.03473400675488728,0.012600545403145012,0.015214600712743087,0.008435678218458755,0.037152320769741336,seg1_prop_adjacent_dependency_relation_mean
-0.00303630863069041,0.022597338588454946,-0.047244352898918034,-0.02362534255669368,-0.0251272753277282,-0.3114136708360776,0.03755147302151807,1.0,0.01013568852246422,0.07674173516064653,-9.885500083359045e-05,-0.05500823149559482,-0.011632386654160649,-0.11535207305861656,-0.038668939499619685,-0.2162406895421835,0.0061127226923657916,0.013341818032306373,0.034637766890563026,0.4346328581276221,0.007377972250690945,-0.06715778397118785,0.004172981696393434,-0.08172974236501097,0.007274105719147227,-0.01145262297500084,-0.0013576437503300702,0.03075255633091109,-0.0002973032426416157,-0.0170312167413252,0.017562072586915004,0.22264744520936575,0.013864979812698144,-0.04233203873921486,-0.007376044292837738,-0.05751265639703363,-0.005519881909245757,-0.054801604714712744,-0.013773378111099896,-0.047782187005141745,-0.03148267786006724,-0.241508685905314,-0.004096491389938064,-0.13995121107864986,-0.042791961424641756,-0.2288673860818069,0.003055057634559331,0.018908434627597236,-0.002980147182844671,-0.0719072384322839,-0.008412985776798583,-0.009884411213101485,-0.0024651543682965437,-0.04700453167134386,-0.0034131896642848082,-0.08240285280366387,-0.015332290958793127,-0.11934041249670849,-0.0018193886074272508,-0.06331751883452223,0.018873380259235854,0.05207959470629371,-0.01664419314773467,-0.061669452588187845,-0.007689851785939418,-0.03553420133397441,-0.028530322835707327,-0.12680785084933463,-0.029127351342031798,-0.1218866171472979,-0.004048628063033333,-0.01671285354840824,-0.00429186986534554,-0.033810155994937495,0.10082534856520448,seg2_prop_adjacent_dependency_relation_mean
-0.025621347856954718,-0.024650642663415677,-0.15322894117646624,-0.00922743961507136,0.2838535272768073,-0.0008755477454927861,0.012818847536748482,0.01013568852246422,1.0,0.09078072599639142,0.3790402691249384,0.07254810269213605,0.2952459038193883,0.04119655129559832,-0.18759872047716608,-0.08003355173174859,-0.04715697183527578,-0.012648670369130123,0.264923781984287,0.0444901321355231,0.09570586300165727,0.020671680846770648,-0.18085899357967744,0.004316548025959797,0.21114998136134433,0.014405913553612128,0.1674113967340164,0.056759747935858314,-0.03914178850207064,-0.004268942048553535,-0.05866164687212379,-0.031143387254542423,-0.009265037257239856,0.011275103063241202,0.14871910702578356,0.025836308183290222,0.19805274936945544,0.01984008310799449,-0.15982475935151308,0.0016841210343090701,-0.31160180848699087,-0.0665014018461518,0.21741748151316354,0.03638675368689343,-0.2117675122197737,-0.08725639225005873,0.05406121688914816,0.0067663209823226,0.35634325763633545,0.05893930482859345,-0.27340146631528356,-0.050249919741000286,0.3864639033273808,0.05475090662177667,0.4015147039921649,0.06083902778456746,0.27672585142392486,0.02916369682217089,0.15898620810491568,0.027638484743211903,0.11966052540056193,0.036124839503135046,0.07356367407752588,-0.0004010870214021365,0.0781515819063101,0.014303131121199643,-0.021983813942942784,-0.027697149350283168,-0.14138922007519852,-0.0676488649940136,0.04268690661520619,-0.0018628678972016461,0.23483141230262147,0.017121531005055503,0.2583688462586538,seg1_passed_quality_check
-0.017159068571115724,-0.0033147712676577707,-0.07535776986595262,-0.04026726266906537,0.013575068760284857,-0.08533153244542993,0.0072261917217101065,0.07674173516064653,0.09078072599639142,1.0,0.07556805237575011,0.2450202215798675,0.04434463157742772,0.069548715118901,-0.07548080311890656,-0.3151594230996899,-0.008292364948973214,0.02538825814943133,0.041118276653334895,0.19160472363644188,0.02629133324004839,0.09162264839377532,-0.002989768813137924,0.05751693188270216,0.025305820998426026,0.15569916541619686,0.03986698695770746,0.18510762569576103,0.002375144324650573,-0.03137143994747109,-0.012050852027946993,-0.04432621960808396,0.02125301742755118,-0.14590217845658493,0.023297579544624403,0.1433619549399067,0.04049359339831247,0.1589407279074129,-0.045727035582248984,-0.15679329189058583,-0.062495400658236486,-0.4311248654525779,0.04250904136782933,0.17320019505482442,-0.07901846775499052,-0.3660302642908811,0.02010110175018624,0.13045026222948555,0.06157510468409175,0.16828120951096756,-0.058180537630162545,-0.2043947829159365,0.054139253848081624,0.13385740590647982,0.06357495573855429,0.19746491599075766,0.03206069223027027,0.04166094956505152,0.03653667183092193,0.10811311654664507,0.043435330415093405,0.16997174174735055,-0.011592576599975007,-0.062154612527543174,0.006375402845896414,-0.02174054445016775,-0.042074132787836026,-0.17573268414585108,-0.06736656775436872,-0.2639753688849465,-0.008634933709891462,-0.07050478482313735,0.016977811648388984,0.002589798321698273,0.2599032820638613,seg2_passed_quality_check
