Feature1,Feature2,CorrVal,RCode
seg1_dependency_distance_mean,seg1_sentence_length_median,0.7032335257797148,seg1_dependency_distance_mean*seg1_sentence_length_median
seg2_dependency_distance_mean,seg2_doc_length,0.7078831989182658,seg2_dependency_distance_mean*seg2_doc_length
seg1_passed_quality_check,seg1_doc_length,0.7572755327442717,seg1_passed_quality_check*seg1_doc_length
seg1_passed_quality_check,seg1_n_tokens,0.7709336909069189,seg1_passed_quality_check*seg1_n_tokens
seg1_passed_quality_check,seg1_sentence_length_median,0.7042218046183392,seg1_passed_quality_check*seg1_sentence_length_median
seg1_passed_quality_check,seg1_n_unique_tokens,0.7688909679904895,seg1_passed_quality_check*seg1_n_unique_tokens
seg1_passed_quality_check,seg1_n_characters,0.7334807391522088,seg1_passed_quality_check*seg1_n_characters
seg1_n_stop_words,seg1_doc_length,0.8063789985310137,seg1_n_stop_words*seg1_doc_length
seg1_n_stop_words,seg1_n_tokens,0.8338688891163125,seg1_n_stop_words*seg1_n_tokens
seg1_n_stop_words,seg1_n_unique_tokens,0.8116010119292041,seg1_n_stop_words*seg1_n_unique_tokens
seg2_n_stop_words,seg2_doc_length,0.8352229325907686,seg2_n_stop_words*seg2_doc_length
seg2_n_stop_words,seg2_n_tokens,0.8696088835177742,seg2_n_stop_words*seg2_n_tokens
seg2_n_stop_words,seg2_sentence_length_median,0.868016202260419,seg2_n_stop_words*seg2_sentence_length_median
seg2_n_stop_words,seg2_n_unique_tokens,0.8527619464747196,seg2_n_stop_words*seg2_n_unique_tokens
seg1_doc_length,seg1_passed_quality_check,0.7572755327442717,seg1_doc_length*seg1_passed_quality_check
seg1_doc_length,seg1_n_stop_words,0.8063789985310137,seg1_doc_length*seg1_n_stop_words
seg1_doc_length,seg1_n_tokens,0.981014784415076,seg1_doc_length*seg1_n_tokens
seg1_doc_length,seg1_sentence_length_median,0.7748334172603474,seg1_doc_length*seg1_sentence_length_median
seg1_doc_length,seg1_n_unique_tokens,0.9582989349955328,seg1_doc_length*seg1_n_unique_tokens
seg1_doc_length,seg1_n_characters,0.8817606347410278,seg1_doc_length*seg1_n_characters
seg2_doc_length,seg2_dependency_distance_mean,0.7078831989182658,seg2_doc_length*seg2_dependency_distance_mean
seg2_doc_length,seg2_n_stop_words,0.8352229325907686,seg2_doc_length*seg2_n_stop_words
seg2_doc_length,seg2_n_tokens,0.9745618663268376,seg2_doc_length*seg2_n_tokens
seg2_doc_length,seg2_sentence_length_median,0.9579536978638434,seg2_doc_length*seg2_sentence_length_median
seg2_doc_length,seg2_n_unique_tokens,0.9592926875795036,seg2_doc_length*seg2_n_unique_tokens
seg2_doc_length,seg2_n_characters,0.899927051525786,seg2_doc_length*seg2_n_characters
seg1_n_tokens,seg1_passed_quality_check,0.7709336909069189,seg1_n_tokens*seg1_passed_quality_check
seg1_n_tokens,seg1_n_stop_words,0.8338688891163125,seg1_n_tokens*seg1_n_stop_words
seg1_n_tokens,seg1_doc_length,0.981014784415076,seg1_n_tokens*seg1_doc_length
seg1_n_tokens,seg1_sentence_length_median,0.8246647273201355,seg1_n_tokens*seg1_sentence_length_median
seg1_n_tokens,seg1_n_unique_tokens,0.9837101961331622,seg1_n_tokens*seg1_n_unique_tokens
seg1_n_tokens,seg1_n_characters,0.8919317111788331,seg1_n_tokens*seg1_n_characters
seg2_n_tokens,seg2_n_stop_words,0.8696088835177742,seg2_n_tokens*seg2_n_stop_words
seg2_n_tokens,seg2_doc_length,0.9745618663268376,seg2_n_tokens*seg2_doc_length
seg2_n_tokens,seg2_sentence_length_median,0.9874300503332292,seg2_n_tokens*seg2_sentence_length_median
seg2_n_tokens,seg2_n_unique_tokens,0.9857372381183264,seg2_n_tokens*seg2_n_unique_tokens
seg2_n_tokens,seg2_n_characters,0.9084049933897996,seg2_n_tokens*seg2_n_characters
seg1_token_length_median,seg1_automated_readability_index,0.745973362435271,seg1_token_length_median*seg1_automated_readability_index
seg1_token_length_median,seg1_coleman_liau_index,0.7632239711843822,seg1_token_length_median*seg1_coleman_liau_index
seg2_token_length_median,seg2_automated_readability_index,0.7882468077635273,seg2_token_length_median*seg2_automated_readability_index
seg2_token_length_median,seg2_coleman_liau_index,0.8084470564919558,seg2_token_length_median*seg2_coleman_liau_index
seg2_token_length_median,seg2_lix,0.7544066770309172,seg2_token_length_median*seg2_lix
seg1_sentence_length_median,seg1_dependency_distance_mean,0.7032335257797148,seg1_sentence_length_median*seg1_dependency_distance_mean
seg1_sentence_length_median,seg1_passed_quality_check,0.7042218046183392,seg1_sentence_length_median*seg1_passed_quality_check
seg1_sentence_length_median,seg1_doc_length,0.7748334172603474,seg1_sentence_length_median*seg1_doc_length
seg1_sentence_length_median,seg1_n_tokens,0.8246647273201355,seg1_sentence_length_median*seg1_n_tokens
seg1_sentence_length_median,seg1_n_unique_tokens,0.8354676066945411,seg1_sentence_length_median*seg1_n_unique_tokens
seg1_sentence_length_median,seg1_n_characters,0.7799014425189962,seg1_sentence_length_median*seg1_n_characters
seg2_sentence_length_median,seg2_n_stop_words,0.868016202260419,seg2_sentence_length_median*seg2_n_stop_words
seg2_sentence_length_median,seg2_doc_length,0.9579536978638434,seg2_sentence_length_median*seg2_doc_length
seg2_sentence_length_median,seg2_n_tokens,0.9874300503332292,seg2_sentence_length_median*seg2_n_tokens
seg2_sentence_length_median,seg2_n_unique_tokens,0.9745262669574288,seg2_sentence_length_median*seg2_n_unique_tokens
seg2_sentence_length_median,seg2_n_characters,0.8899500121378249,seg2_sentence_length_median*seg2_n_characters
seg1_n_unique_tokens,seg1_passed_quality_check,0.7688909679904895,seg1_n_unique_tokens*seg1_passed_quality_check
seg1_n_unique_tokens,seg1_n_stop_words,0.8116010119292041,seg1_n_unique_tokens*seg1_n_stop_words
seg1_n_unique_tokens,seg1_doc_length,0.9582989349955328,seg1_n_unique_tokens*seg1_doc_length
seg1_n_unique_tokens,seg1_n_tokens,0.9837101961331622,seg1_n_unique_tokens*seg1_n_tokens
seg1_n_unique_tokens,seg1_sentence_length_median,0.8354676066945411,seg1_n_unique_tokens*seg1_sentence_length_median
seg1_n_unique_tokens,seg1_n_characters,0.8865776232609607,seg1_n_unique_tokens*seg1_n_characters
seg2_n_unique_tokens,seg2_n_stop_words,0.8527619464747196,seg2_n_unique_tokens*seg2_n_stop_words
seg2_n_unique_tokens,seg2_doc_length,0.9592926875795036,seg2_n_unique_tokens*seg2_doc_length
seg2_n_unique_tokens,seg2_n_tokens,0.9857372381183264,seg2_n_unique_tokens*seg2_n_tokens
seg2_n_unique_tokens,seg2_sentence_length_median,0.9745262669574288,seg2_n_unique_tokens*seg2_sentence_length_median
seg2_n_unique_tokens,seg2_n_characters,0.8970244968834142,seg2_n_unique_tokens*seg2_n_characters
seg1_n_characters,seg1_passed_quality_check,0.7334807391522088,seg1_n_characters*seg1_passed_quality_check
seg1_n_characters,seg1_doc_length,0.8817606347410278,seg1_n_characters*seg1_doc_length
seg1_n_characters,seg1_n_tokens,0.8919317111788331,seg1_n_characters*seg1_n_tokens
seg1_n_characters,seg1_sentence_length_median,0.7799014425189962,seg1_n_characters*seg1_sentence_length_median
seg1_n_characters,seg1_n_unique_tokens,0.8865776232609607,seg1_n_characters*seg1_n_unique_tokens
seg2_n_characters,seg2_doc_length,0.899927051525786,seg2_n_characters*seg2_doc_length
seg2_n_characters,seg2_n_tokens,0.9084049933897996,seg2_n_characters*seg2_n_tokens
