Feature1,Feature2,CorrVal,RCode
seg1_dependency_distance_mean,seg1_passed_quality_check,0.926864516136908,seg1_dependency_distance_mean*seg1_passed_quality_check
seg1_dependency_distance_mean,seg1_n_stop_words,0.7873718509238644,seg1_dependency_distance_mean*seg1_n_stop_words
seg1_dependency_distance_mean,seg1_doc_length,0.8587633679660144,seg1_dependency_distance_mean*seg1_doc_length
seg1_dependency_distance_mean,seg1_pos_prop_AUX,-0.8756912977694474,seg1_dependency_distance_mean*seg1_pos_prop_AUX
seg1_dependency_distance_mean,seg1_pos_prop_PUNCT,-0.8837449777218284,seg1_dependency_distance_mean*seg1_pos_prop_PUNCT
seg1_dependency_distance_mean,seg1_n_tokens,0.8746904844462121,seg1_dependency_distance_mean*seg1_n_tokens
seg1_dependency_distance_mean,seg1_sentence_length_median,0.8746904844462121,seg1_dependency_distance_mean*seg1_sentence_length_median
seg1_dependency_distance_mean,seg1_n_unique_tokens,0.8980650172126514,seg1_dependency_distance_mean*seg1_n_unique_tokens
seg1_dependency_distance_mean,seg1_n_characters,0.7606270378923454,seg1_dependency_distance_mean*seg1_n_characters
seg1_prop_adjacent_dependency_relation_mean,seg1_pos_prop_ADJ,-0.7425619039135295,seg1_prop_adjacent_dependency_relation_mean*seg1_pos_prop_ADJ
seg1_passed_quality_check,seg1_dependency_distance_mean,0.926864516136908,seg1_passed_quality_check*seg1_dependency_distance_mean
seg1_passed_quality_check,seg1_doc_length,0.8457669117559811,seg1_passed_quality_check*seg1_doc_length
seg1_passed_quality_check,seg1_pos_prop_AUX,-0.8237254536479099,seg1_passed_quality_check*seg1_pos_prop_AUX
seg1_passed_quality_check,seg1_pos_prop_PUNCT,-0.7339326904505667,seg1_passed_quality_check*seg1_pos_prop_PUNCT
seg1_passed_quality_check,seg1_n_tokens,0.8312070089795883,seg1_passed_quality_check*seg1_n_tokens
seg1_passed_quality_check,seg1_sentence_length_median,0.8312070089795883,seg1_passed_quality_check*seg1_sentence_length_median
seg1_passed_quality_check,seg1_n_unique_tokens,0.8263324439818696,seg1_passed_quality_check*seg1_n_unique_tokens
seg1_n_stop_words,seg1_dependency_distance_mean,0.7873718509238644,seg1_n_stop_words*seg1_dependency_distance_mean
seg1_n_stop_words,seg1_doc_length,0.9005984050053258,seg1_n_stop_words*seg1_doc_length
seg1_n_stop_words,seg1_pos_prop_AUX,-0.7962441399533688,seg1_n_stop_words*seg1_pos_prop_AUX
seg1_n_stop_words,seg1_pos_prop_CCONJ,0.9067818582143335,seg1_n_stop_words*seg1_pos_prop_CCONJ
seg1_n_stop_words,seg1_pos_prop_PART,0.8106677288402292,seg1_n_stop_words*seg1_pos_prop_PART
seg1_n_stop_words,seg1_pos_prop_PRON,0.7522900500091779,seg1_n_stop_words*seg1_pos_prop_PRON
seg1_n_stop_words,seg1_pos_prop_PUNCT,-0.950674922094801,seg1_n_stop_words*seg1_pos_prop_PUNCT
seg1_n_stop_words,seg1_pos_prop_SCONJ,0.7522900500091779,seg1_n_stop_words*seg1_pos_prop_SCONJ
seg1_n_stop_words,seg1_n_tokens,0.9354632092679936,seg1_n_stop_words*seg1_n_tokens
seg1_n_stop_words,seg1_sentence_length_median,0.9354632092679936,seg1_n_stop_words*seg1_sentence_length_median
seg1_n_stop_words,seg1_n_unique_tokens,0.958458423942514,seg1_n_stop_words*seg1_n_unique_tokens
seg1_n_stop_words,seg1_n_characters,0.7788126021446363,seg1_n_stop_words*seg1_n_characters
